,number
21586,0.415706175947691
21587,0.7258730962910034
21588,0.1478037499697742
21589,0.9088916740870095
21590,0.7865324743754366
21591,0.2560263477467488
21592,0.8439891034226925
21593,0.5064202984232284
21594,0.6919606419672237
21595,0.1023408414896938
21596,0.702106384094791
21597,0.9276829450333377
21598,0.14001616748251144
21599,0.9507659689915868
21600,0.7768140467333838
21601,0.4118229564128352
21602,0.3703663679581982
21603,0.41720916060679103
21604,0.43638180820924777
21605,0.46972464714773166
21606,0.24490186942728132
21607,0.9995487134197796
21608,0.32676270500101035
21609,0.6075999398077037
21610,0.31300429387489226
21611,0.9580431419436866
21612,0.10367983279449933
21613,0.45116741870967203
21614,0.5697318930655609
21615,0.18485766587871577
21616,0.21584807424724317
21617,0.9307200743220662
21618,0.7859099719411753
21619,0.7183204271270399
21620,0.4428736417266639
21621,0.20939259835028434
21622,0.888212473140177
21623,0.42978437757622723
21624,0.14937395710823442
21625,0.26342272658399646
21626,0.4468107133516387
21627,0.9953475736662273
21628,0.8748648841441743
21629,0.4382185681967192
21630,0.7075014794310109
21631,0.8600807045701291
21632,0.2573366826493929
21633,0.905600933511321
21634,0.5759156053049038
21635,0.41505260405904754
21636,0.38878947109903483
21637,0.09087205985625701
21638,0.005706261044151506
21639,0.39976969368280957
21640,0.0668118921760511
21641,0.09625252306735066
21642,0.7733012829456014
21643,0.25090272511722844
21644,0.831055115473491
21645,0.04942733806367261
21646,0.6928829563392152
21647,0.180223543210716
21648,0.2687331556076904
21649,0.3673934163570166
21650,0.05250328756848888
21651,0.7720547978013766
21652,0.4870459070232793
21653,0.11249861885514201
21654,0.18777469546670422
21655,0.8378803974338058
21656,0.6288177554576622
21657,0.3571872439254171
21658,0.9173736413637441
21659,0.6181173349995749
21660,0.702374160334803
21661,0.4621464891541306
21662,0.7054109396505697
21663,0.3146970495191842
21664,0.6592667801158483
21665,0.13974833971500866
21666,0.07982629494561166
21667,0.5715388922158182
21668,0.8794762129029577
21669,0.6181774194460975
21670,0.020678022548192954
21671,0.8201152795708633
21672,0.5219902860294517
21673,0.9974087973289606
21674,0.5704827261173033
21675,0.21005902053101055
21676,0.13581696597318293
21677,0.7698287369967652
21678,0.21353672359769982
21679,0.6761248679542682
21680,0.5431912979007304
21681,0.7071103983157587
21682,0.40243007485977456
21683,0.8463286586272608
21684,0.5894025462179281
21685,0.7434170982144644
21686,0.983091772648675
21687,0.6513997180314953
21688,0.7261149866482667
21689,0.9386308373735133
21690,0.9989391462344943
21691,0.5671671726818102
21692,0.40623277962263094
21693,0.6642821867496252
21694,0.9671854982973083
21695,0.8285811334889588
21696,0.3457776802397319
21697,0.3411109522943483
21698,0.04058114431751847
21699,0.6183135830581397
21700,0.30852882380542956
21701,0.7534072906256736
21702,0.05085335234922661
21703,0.5321416929436413
21704,0.8542490841755414
21705,0.37982424220876476
21706,0.7024674286543242
21707,0.7891265854670334
21708,0.4573177834068405
21709,0.08046407244743914
21710,0.7256990610295763
21711,0.6015124219696298
21712,0.5692358173833458
21713,0.9572136611059433
21714,0.6572850807118938
21715,0.37244134275598495
21716,0.2593036943602439
21717,0.7754557568395944
21718,0.6886533434617867
21719,0.03482603417088426
21720,0.7414691996623286
21721,0.9414073812729474
21722,0.2663623743861032
21723,0.8417563926807006
21724,0.4064144179193966
21725,0.1668942641467278
21726,0.5361065873645214
21727,0.37713749750701586
21728,0.021476670358582806
21729,0.7306993980669765
21730,0.9770774538089736
21731,0.44833648743124865
21732,0.22220277556254497
21733,0.3154493951876707
21734,0.16451546240474757
21735,0.7960998987730938
21736,0.8138546182076233
21737,0.23885977536148828
21738,0.3484412250989255
21739,0.36245793600316756
21740,0.055708449219406764
21741,0.5942276755905179
21742,0.9772464999592656
21743,0.6099510056794039
21744,0.7043908525268788
21745,0.7587960898976372
21746,0.07617668592978422
21747,0.2824287579981245
21748,0.639983247462759
21749,0.286638531492277
21750,0.6390576293164394
21751,0.7754631760007965
21752,0.5595075574928547
21753,0.4532527039800036
21754,0.43321168854159153
21755,0.052100685902413346
21756,0.6289899847229231
21757,0.833910100997181
21758,0.45163229921464443
21759,0.7467441257109277
21760,0.4418604516547371
21761,0.870454205087467
21762,0.0260221240626769
21763,0.5229287328584332
21764,0.00736159407967707
21765,0.3231058027187541
21766,0.7264646981040578
21767,0.955660204502126
21768,0.284849872010256
21769,0.7565264252515347
21770,0.11979506968582765
21771,0.7493623447809611
21772,0.1186464125898814
21773,0.2844899129177978
21774,0.7676502338919523
21775,0.6286195995938896
21776,0.937602200383639
21777,0.9178437326025126
21778,0.0560058993342083
21779,0.9804058679291694
21780,0.26653594989438856
21781,0.1888276324455196
21782,0.45471053301712017
21783,0.28714864097196946
21784,0.8255347247298435
21785,0.9398797330945183
21786,0.5466277275122795
21787,0.5833002239241256
21788,0.5050561457441183
21789,0.05431780744836012
21790,0.5490619736315339
21791,0.8167825020305395
21792,0.14934566254299586
21793,0.8184046183968938
21794,0.46540763065110713
21795,0.4390268935758348
21796,0.7344760153435231
21797,0.8325294698647264
21798,0.17393470894495522
21799,0.43240535374896005
21800,0.313812475705616
21801,0.9980358556227968
21802,0.2445581790636323
21803,0.4763346956929079
21804,0.23049786409551665
21805,0.029873973538710352
21806,0.772315071764276
21807,0.5851365183112639
21808,0.9143020837680597
21809,0.10372057010684888
21810,0.9881517385888745
21811,0.13463528141974856
21812,0.7201208267757527
21813,0.25133220663475386
21814,0.6055278501354483
21815,0.9435615718189392
21816,0.9919715644162821
21817,0.49166605073545533
21818,0.12208972052352696
21819,0.6818048947768557
21820,0.15843578273470527
21821,0.3452867911551326
21822,0.35410047372496223
21823,0.053064895438486026
21824,0.3498676429281362
21825,0.44066330348462524
21826,0.7370328284016063
21827,0.9127230260691155
21828,0.49961496875893907
21829,0.6210612207593941
21830,0.9255884931802096
21831,0.5672118005271881
21832,0.5031089654360316
21833,0.8159989026846931
21834,0.23868283843874216
21835,0.6023097312528312
21836,0.9155498539603563
21837,0.6548246945119415
21838,0.012566293156637709
21839,0.31302484260853436
21840,0.5703503312064213
21841,0.6407270666782581
21842,0.6561412303260241
21843,0.1228834882613612
21844,0.2102545873921977
21845,0.5588812846856319
21846,0.5362115696425969
21847,0.45139372440341985
21848,0.8457381436435151
21849,0.5895641822894553
21850,0.1855445822380012
21851,0.7888837606923148
21852,0.6431267437505024
21853,0.9403132503817032
21854,0.4000689159065709
21855,0.4312684709794594
21856,0.349722119067304
21857,0.8908060407228221
21858,0.1864779860414958
21859,0.6328662150399499
21860,0.5052386573326864
21861,0.05441628278290955
21862,0.9592590404591125
21863,0.9395097545737384
21864,0.3379186631890714
21865,0.8976530501519037
21866,0.748354138893875
21867,0.7552445038700473
21868,0.9560848061124152
21869,0.13205773575476565
21870,0.29966477630134225
21871,0.3082267705151891
21872,0.20526216919544993
21873,0.1567914224603022
21874,0.7415247298824396
21875,0.3272711117778835
21876,0.6258310624922356
21877,0.843398986182911
21878,0.784192618371009
21879,0.9804365701743534
21880,0.2773912175446904
21881,0.19878931812947764
21882,0.55665501533579
21883,0.8235460267028596
21884,0.49658961805242086
21885,0.2215222332022655
21886,0.07588399233201648
21887,0.988720497690663
21888,0.8772619865147837
21889,0.7506308845677669
21890,0.8343611634430705
21891,0.39573680176110804
21892,0.4392906669993303
21893,0.5744852797440522
21894,0.6746050657138596
21895,0.6773767648128715
21896,0.5232916627891581
21897,0.41205893920291836
21898,0.6539899920077042
21899,0.3649353340826136
21900,0.32420865379049313
21901,0.20984868980236637
21902,0.7925756958158012
21903,0.10343942947534346
21904,0.5575696793915595
21905,0.4132097360961803
21906,0.651672808489641
21907,0.18428862668459323
21908,0.8473735593287961
21909,0.40948609290567883
21910,0.3897444807199706
21911,0.588982094678886
21912,0.7335382427609999
21913,0.07734664826395066
21914,0.03560325861867952
21915,0.9130665269247055
21916,0.6836483055296143
21917,0.38085113833894335
21918,0.08874241205413291
21919,0.6126834505696617
21920,0.739853781396941
21921,0.30489163724054114
21922,0.2443443746482462
21923,0.6251949581711688
21924,0.6206412371399443
21925,0.01759197457026418
21926,0.2596623920121174
21927,0.9051888809426699
21928,0.684591898217991
21929,0.6195534549110528
21930,0.523898976324434
21931,0.6071000128150069
21932,0.5679031261757873
21933,0.8216885582591142
21934,0.6779054954408313
21935,0.5290723049260168
21936,0.9349719168766129
21937,0.6904350551407643
21938,0.638769341723313
21939,0.024393009768196472
21940,0.6049007783951647
21941,0.4919729217950085
21942,0.45158377226766355
21943,0.8149027611705655
21944,0.2854865255044662
21945,0.2051262675563531
21946,0.7277956858481076
21947,0.5551924350702777
21948,0.7411339198792823
21949,0.789179876111579
21950,0.49823818771286066
21951,0.42469043132408835
21952,0.9677839022682492
21953,0.9902063100170441
21954,0.6959809218623847
21955,0.16791722868379144
21956,0.529531396618624
21957,0.8089507293719693
21958,0.7582043803991255
21959,0.21016283081046128
21960,0.08031830634088344
21961,0.3652792634350832
21962,0.26406897273811514
21963,0.8866117092802629
21964,0.8892874199231081
21965,0.43990047514206176
21966,0.18855489534729675
21967,0.4162934978687992
21968,0.6409002895158822
21969,0.5078253426764455
21970,0.8510028454632165
21971,0.9883823154553061
21972,0.38612188137856884
21973,0.30404999917078934
21974,0.9589082371103137
21975,0.5665103650424839
21976,0.8389845597467818
21977,0.6629231745182284
21978,0.06510925026271674
21979,0.9051175595542819
21980,0.16048312368986162
21981,0.20395478635596298
21982,0.953897174488327
21983,0.6282849226934653
21984,0.5050535482184527
21985,0.7672182309107639
21986,0.6559676089640971
21987,0.5875070646732006
21988,0.7540159852291682
21989,0.6333228884878221
21990,0.3430705666903582
21991,0.3342814321564501
21992,0.772346321743671
21993,0.13333777106337297
21994,0.8751373429541477
21995,0.3627429691226255
21996,0.3247065972016481
21997,0.23468056816578342
21998,0.27408496879996636
21999,0.17885635111485498
22000,0.9668338509119269
22001,0.7576940559191557
22002,0.09199672822655947
22003,0.8550581465727827
22004,0.2626108640554847
22005,0.6150041624729998
22006,0.2033534616648276
22007,0.9268668778497057
22008,0.4242949144211767
22009,0.1896299409343698
22010,0.294379933195407
22011,0.02709615415964517
22012,0.1372257818867395
22013,0.05187430804449955
22014,0.505894572356567
22015,0.8662866247939754
22016,0.08821767943032643
22017,0.7149662540588104
22018,0.1945970335998929
22019,0.6886652765595379
22020,0.6794066823105057
22021,0.14294501802628157
22022,0.8110950570473892
22023,0.8911299331824474
22024,0.004054209935598241
22025,0.8883735156837691
22026,0.7316268655903743
22027,0.8177014376017913
22028,0.9459596764470647
22029,0.38487677526110964
22030,0.4283984647109049
22031,0.9782395118417041
22032,0.6199877504089693
22033,0.5919749267816142
22034,0.5094261583195292
22035,0.13442449883304963
22036,0.36726631224238404
22037,0.9631343367943359
22038,0.920877159641738
22039,0.6265806513966736
22040,0.0768028581133604
22041,0.16958640194412156
22042,0.6535999228363151
22043,0.713280099338082
22044,0.9333395464482775
22045,0.9112464037653532
22046,0.8316670230097923
22047,0.8457415521751743
22048,0.770460332463377
22049,0.6168626089912864
22050,0.8630696103760499
22051,0.8982221051872495
22052,0.7623579136550284
22053,0.7772520453048438
22054,0.4797506176601264
22055,0.8183100549375074
22056,0.2055553653031117
22057,0.006988937902135284
22058,0.7469655453796069
22059,0.6910228630049018
22060,0.45456362012640705
22061,0.9314668687721026
22062,0.8912314891879486
22063,0.4078214499397118
22064,0.29328155363455644
22065,0.5828468633019868
22066,0.563983550973528
22067,0.7157806034978969
22068,0.3843576294302723
22069,0.9198264981619514
22070,0.1155182871447118
22071,0.8129200256363972
22072,0.3203944642328559
22073,0.6062411506433787
22074,0.2562033614162966
22075,0.5153489511904682
22076,0.11996453923223371
22077,0.3363396490807158
22078,0.585399043643096
22079,0.018672944022169458
22080,0.7374213217016906
22081,0.4620796852828556
22082,0.29755885868953547
22083,0.8572493584788381
22084,0.7284473519545718
22085,0.7002533906357395
22086,0.18545626054406794
22087,0.7578003844578928
22088,0.7683827834800049
22089,0.5815798663034576
22090,0.9549148444081205
22091,0.8895545376607413
22092,0.15273962492889903
22093,0.366965319144008
22094,0.9651359227572219
22095,0.3099852083455835
22096,0.11364404937899131
22097,0.25542062907066376
22098,0.93489507993672
22099,0.2407879244301464
22100,0.78040962062583
22101,0.3103421149382388
22102,0.49240971012001433
22103,0.8091155364910393
22104,0.6275695115590869
22105,0.7825091811440301
22106,0.6259458616868006
22107,0.21620030672943025
22108,0.3950952183883616
22109,0.988357817882738
22110,0.2106091883956115
22111,0.48893794761397
22112,0.8394547906865584
22113,0.25199518839369517
22114,0.21139454010013536
22115,0.7608939913721814
22116,0.153800176061349
22117,0.0038372164370789053
22118,0.2734850524433171
22119,0.6337804878711911
22120,0.5527526335472771
22121,0.7279828782921648
22122,0.43044651216912655
22123,0.5276418350516173
22124,0.48277881529785416
22125,0.36609745300105234
22126,0.08561574800185356
22127,0.11759917265924424
22128,0.7898970413148411
22129,0.363370970516939
22130,0.3838331360209909
22131,0.7609819246741965
22132,0.2262486413456558
22133,0.7299840264330097
22134,0.23769042374326466
22135,0.10578954097604043
22136,0.8217539231124126
22137,0.6250841143990775
22138,0.8911469985007692
22139,0.40951631223799867
22140,0.5887886910705269
22141,0.4952088581955315
22142,0.574082083035341
22143,0.9026839548902399
22144,0.0773454263217137
22145,0.45621852550885456
22146,0.0026029541279497526
22147,0.5826526427584767
22148,0.8694456431526422
22149,0.7632587340859365
22150,0.5051585236374484
22151,0.6212169674250394
22152,0.7947531986898548
22153,0.29033681431158165
22154,0.0406327677137428
22155,0.31607295284705883
22156,0.17379539523513488
22157,0.6015559907549151
22158,0.2429259161014271
22159,0.3132452635126567
22160,0.834512459086972
22161,0.216149884076696
22162,0.5389596703031471
22163,0.8422485257560012
22164,0.7787042850421995
22165,0.27403068620171644
22166,0.37950253382806354
22167,0.012418200812390312
22168,0.31561893005087394
22169,0.5503136735195349
22170,0.7676927247905913
22171,0.6590713208957346
22172,0.4853542170091142
22173,0.8470473798969312
22174,0.5032381241699776
22175,0.4192256022639569
22176,0.47024350839453166
22177,0.29121428026386587
22178,0.5667380583655002
22179,0.43388153345960445
22180,0.06554184769421545
22181,0.5320182621629094
22182,0.9482617335817981
22183,0.5439818545694085
22184,0.7559023003405723
22185,0.6804069628307596
22186,0.31428497642511066
22187,0.8472633502651951
22188,0.6331616530786494
22189,0.33433294169030436
22190,0.36603539231129134
22191,0.7806626336804872
22192,0.8229880101351251
22193,0.5208707802988616
22194,0.9583050368045908
22195,0.14732220583507716
22196,0.7732615878791904
22197,0.18999071566896142
22198,0.37427439973416066
22199,0.14434478726176114
22200,0.2627444327057783
22201,0.2531004392387728
22202,0.9357566954036063
22203,0.1723609528204424
22204,0.1132208885956052
22205,0.1631688783926628
22206,0.6633919945708853
22207,0.6037637718365209
22208,0.9254043797167414
22209,0.49979087267988553
22210,0.8489936242610173
22211,0.4495740344974686
22212,0.3426608170891994
22213,0.43106936613848057
22214,0.4630701724261648
22215,0.9615364300018139
22216,0.31364266389549456
22217,0.20807190576776313
22218,0.5243771306785239
22219,0.9482754828235286
22220,0.6095644235926907
22221,0.6826338702414169
22222,0.8944588106857285
22223,0.06281611193341341
22224,0.5992079808669485
22225,0.3976819048200796
22226,0.6358941865311891
22227,0.6941681932814592
22228,0.30607044665691485
22229,0.7442517626393517
22230,0.424262316449858
22231,0.878339927746561
22232,0.6372469425749008
22233,0.9247213582775428
22234,0.3970241354647217
22235,0.7032831805549968
22236,0.9352693616155403
22237,0.210625707471779
22238,0.4713650247872102
22239,0.570734072561763
22240,0.20428493855842045
22241,0.7710735031217627
22242,0.42474209673372043
22243,0.8281559558959787
22244,0.604593874051445
22245,0.1663190804484369
22246,0.9707228505699
22247,0.6900295596841828
22248,0.5301363445687227
22249,0.0835511213871587
22250,0.207008158326892
22251,0.8547375401915128
22252,0.38564800128141485
22253,0.5065736014345575
22254,0.04013951335879429
22255,0.2700864162933805
22256,0.7418583492583131
22257,0.39696137585951163
22258,0.1073216823416221
22259,0.901838875288024
22260,0.09660125501771655
22261,0.3020375587572822
22262,0.6322407757183602
22263,0.039231694413896956
22264,0.29002539451606035
22265,0.8505442538580844
22266,0.6000037466393007
22267,0.13146338418107728
22268,0.636184500657055
22269,0.7784981743250013
22270,0.9323891182508671
22271,0.38861492217775395
22272,0.9413700190281853
22273,0.6687395845227249
22274,0.8240855126249654
22275,0.8685474945030127
22276,0.9943085512807848
22277,0.14773295615968263
22278,0.7624846404347155
22279,0.24228414675605048
22280,0.24435234923862137
22281,0.727088403422633
22282,0.889434008666965
22283,0.1585040832857133
22284,0.13799717891996144
22285,0.9860349941612657
22286,0.7544743167902143
22287,0.40396744247585514
22288,0.612517658730519
22289,0.9591177298847038
22290,0.10405202039505546
22291,0.7132684482433088
22292,0.5478831100890436
22293,0.29375906215427716
22294,0.4137003036268325
22295,0.12193847725509632
22296,0.9533868522636904
22297,0.8418767649873254
22298,0.0909787827370171
22299,0.9471863348807162
22300,0.6742860065130386
22301,0.594538443605574
22302,0.8874588984518311
22303,0.02393487353828949
22304,0.17518295951068574
22305,0.39504608639945715
22306,0.6238111782255701
22307,0.5233611126805474
22308,0.055361801505167785
22309,0.7100076328837343
22310,0.2944420233849291
22311,0.39777057231366786
22312,0.5149008893397299
22313,0.22338230224218025
22314,0.21532003042429626
22315,0.26862317442790073
22316,0.45349624763029506
22317,0.15062209681184247
22318,0.27612792044975676
22319,0.6385952227478352
22320,0.875710313759131
22321,0.5770536432780934
22322,0.602964997561328
22323,0.08154582931465759
22324,0.5153208798876909
22325,0.6885062339521734
22326,0.23851081227448823
22327,0.8723852146047609
22328,0.8684031364564877
22329,0.9502729632065847
22330,0.3673210953036108
22331,0.7087786070511563
22332,0.4814321478559078
22333,0.43054242952167765
22334,0.349328354926865
22335,0.7868709291174433
22336,0.14759849611645393
22337,0.015995442124907444
22338,0.04548706515727596
22339,0.8398653667102594
22340,0.19403985042011596
22341,0.10478351739816671
22342,0.10204362414558854
22343,0.018739671048014772
22344,0.3056023470862802
22345,0.6880061036996035
22346,0.5866728548690335
22347,0.5234568417751415
22348,0.8173103104919561
22349,0.830212031847486
22350,0.7303485787810342
22351,0.2148475533210782
22352,0.09544539446197897
22353,0.8870266568793507
22354,0.6990221266881513
22355,0.12406306918221188
22356,0.15455992055889733
22357,0.7256991031005661
22358,0.6529575205600492
22359,0.8745906002711795
22360,0.32821867539015404
22361,0.6678079574372562
22362,0.05512679540376775
22363,0.13816816219969918
22364,0.9969382631824131
22365,0.49626416485830294
22366,0.09054132553357475
22367,0.8675871918944036
22368,0.0494857635342848
22369,0.7640691561258968
22370,0.724823976172648
22371,0.6748835855272574
22372,0.8887147352527485
22373,0.5597484292530953
22374,0.9507876754626935
22375,0.02806444302680655
22376,0.5281404643722402
22377,0.41772519491258087
22378,0.4879741841693772
22379,0.4204535454771978
22380,0.09847370065493188
22381,0.020696901320691463
22382,0.7644864285545625
22383,0.8654522886233988
22384,0.9492578276947383
22385,0.26632572880824734
22386,0.7959868342070741
22387,0.34905987164651886
22388,0.4770638740617815
22389,0.4846050084414607
22390,0.19877851753205966
22391,0.12214161419463276
22392,0.3461238862661856
22393,0.9714623109363738
22394,0.3407649738408848
22395,0.8098289732553056
22396,0.4238426075964624
22397,0.7196462552448228
22398,0.06285980400323954
22399,0.13742586798386225
22400,0.09028627480488971
22401,0.500422340994401
22402,0.009131028008296238
22403,0.021827836740980544
22404,0.4596760089229899
22405,0.09104469386802971
22406,0.31899181129856957
22407,0.26237607380606576
22408,0.2810174242629707
22409,0.6224237260609256
22410,0.34172483042721113
22411,0.4236588061633808
22412,0.5893225384192818
22413,0.7241368841134681
22414,0.24563017852929248
22415,0.37806988164627087
22416,0.7921766485776994
22417,0.8004946804532924
22418,0.9851777149412004
22419,0.2059074406463003
22420,0.5272327007193995
22421,0.9216781950514373
22422,0.16932517543315018
22423,0.40523982790244495
22424,0.15933420412508603
22425,0.6918341540724038
22426,0.4783863027307229
22427,0.4588745308252621
22428,0.8854977893723306
22429,0.8338282136551325
22430,0.5875139753756692
22431,0.012526319267006536
22432,0.2858486227293938
22433,0.8647674402161354
22434,0.6326871162645052
22435,0.1906130458008226
22436,0.5771629655667986
22437,0.0031239477476372457
22438,0.627139341134343
22439,0.8888865645817657
22440,0.08619503724555944
22441,0.014173322203276828
22442,0.23841914962348387
22443,0.3918981232486193
22444,0.6810821433122038
22445,0.5872129037136713
22446,0.048266222678200466
22447,0.261214617783469
22448,0.12815743842769067
22449,0.8641221392291365
22450,0.807869120742553
22451,0.6760562057812184
22452,0.04084460590596428
22453,0.031288823760120765
22454,0.9564803168110577
22455,0.767199573230776
22456,0.9587719074393343
22457,0.15690474582611091
22458,0.8998604365417107
22459,0.02276975629501299
22460,0.8386672897263583
22461,0.31318893994959374
22462,0.45617159795609896
22463,0.8201616017399055
22464,0.15218352513883682
22465,0.7109668726819156
22466,0.955566196466321
22467,0.7528630543765156
22468,0.7169021787816164
22469,0.9516755864463421
22470,0.624601749111132
22471,0.3556949073429767
22472,0.7351862842875967
22473,0.323757380497531
22474,0.6993535915660618
22475,0.7322636526510605
22476,0.788703443012966
22477,0.5009831973176655
22478,0.24918518343177243
22479,0.526827087135026
22480,0.8391565226191273
22481,0.5187475128091863
22482,0.2461068221386975
22483,0.04846689352753386
22484,0.0373397264787767
22485,0.369319767831352
22486,0.8574046207948575
22487,0.17183951016429722
22488,0.601101453654081
22489,0.07880630076830775
22490,0.5218438267297545
22491,0.5232895149159877
22492,0.714274440971094
22493,0.5617825071614826
22494,0.820385489475504
22495,0.03411105617125931
22496,0.06715536424002821
22497,0.298471307059231
22498,0.763014490937962
22499,0.9503010332889779
22500,0.8660581908557831
22501,0.6472277734463306
22502,0.7610941682322493
22503,0.28534290456197986
22504,0.9754686539448192
22505,0.3019965653328872
22506,0.21041840434511327
22507,0.6736988645352479
22508,0.4095215271460383
22509,0.4026505349613122
22510,0.1468815747026041
22511,0.05888118996060465
22512,0.6734904035097162
22513,0.4474939370367861
22514,0.3913709091284787
22515,0.4310837281057416
22516,0.4724276225707935
22517,0.5645748606180524
22518,0.43293890944016955
22519,0.17823364450501
22520,0.19659028815485624
22521,0.9606406718126687
22522,0.3469438942280132
22523,0.24469107257225164
22524,0.39786104661281607
22525,0.0525397789131512
22526,0.32997802368001905
22527,0.5146817698562196
22528,0.08687306103468684
22529,0.14965714346367376
22530,0.38016854509955933
22531,0.5861120150426472
22532,0.08924804104369999
22533,0.008266368436761762
22534,0.04800304033689462
22535,0.6761452448247949
22536,0.14064164762626552
22537,0.047395262283866924
22538,0.23625181343085266
22539,0.31849354645737593
22540,0.19941837596414103
22541,0.7431820423966623
22542,0.20902420357830453
22543,0.9419736966117851
22544,0.4783086188588569
22545,0.24830338572816735
22546,0.9506925533020592
22547,0.36260905205810023
22548,0.6152725204295517
22549,0.4280704955663952
22550,0.19662043088843417
22551,0.9028143536062667
22552,0.3829880759301254
22553,0.7348781590991288
22554,0.088549453274119
22555,0.8639251703987861
22556,0.501114816582017
22557,0.11227545765528246
22558,0.2379445847485998
22559,0.04254375766348828
22560,0.8934319490364409
22561,0.8669647278253131
22562,0.20870649665184404
22563,0.06304819135196849
22564,0.3596944096296335
22565,0.11619088349913465
22566,0.5898575756586056
22567,0.022703254443384724
22568,0.5567737881883581
22569,0.9510651469884354
22570,0.19457741340530732
22571,0.4427847956363672
22572,0.6869635570386647
22573,0.07541851450291404
22574,0.2340019245287278
22575,0.8750394838431208
22576,0.8716514893992932
22577,0.165134636404618
22578,0.5949424588481456
22579,0.2746623079176126
22580,0.743381011980078
22581,0.937097747128344
22582,0.5821895997332868
22583,0.6907521855228193
22584,0.18134641335991764
22585,0.21593937736210456
22586,0.7692302651157429
22587,0.3673467457104488
22588,0.30730162528235416
22589,0.9327908344119963
22590,0.35876326383534496
22591,0.07609777859918243
22592,0.8211745323099757
22593,0.41154839765809204
22594,0.9002661815940204
22595,0.8272945357066578
22596,0.5368289734962801
22597,0.6615379319450367
22598,0.6913838965225961
22599,0.32782512406143083
22600,0.9909740841865115
22601,0.432434603028926
22602,0.5322784019746702
22603,0.20320258792859924
22604,0.46381018823548636
22605,0.45674538891615934
22606,0.3825087200137798
22607,0.18241631190281316
22608,0.955117170409643
22609,0.9444532319426353
22610,0.5838151937407846
22611,0.7012690864334061
22612,0.04986815715680826
22613,0.20263631984801256
22614,0.9518253915188792
22615,0.09640949387110276
22616,0.5782843170993481
22617,0.0666727750629953
22618,0.3506980264722288
22619,0.3966509016685803
22620,0.8427012667891648
22621,0.19860226352189814
22622,0.2533942695179455
22623,0.2759687095749408
22624,0.7317160030432316
22625,0.44481768205773564
22626,0.41549837692459457
22627,0.8837310971526114
22628,0.6646210637691276
22629,0.899650022227423
22630,0.506362114926111
22631,0.550469817226496
22632,0.8983823607375323
22633,0.9691086219587877
22634,0.21311143592750126
22635,0.3083699984692876
22636,0.06037012754992355
22637,0.06623861209156634
22638,0.8558307986026729
22639,0.03126768008885661
22640,0.7382585509092818
22641,0.7018308487349797
22642,0.4967216176220898
22643,0.5580046647802019
22644,0.5534842834725286
22645,0.7691562830909107
22646,0.7990940897239096
22647,0.8240981502824025
22648,0.28721503336844767
22649,0.6572640014312084
22650,0.5857026699276348
22651,0.269606931842473
22652,0.6535348812522048
22653,0.9519514324024877
22654,0.2401044404620173
22655,0.7317851199598151
22656,0.2626241107631303
22657,0.30643118634243716
22658,0.28165067736701954
22659,0.3871535760642608
22660,0.9212730294675678
22661,0.22849372429140358
22662,0.2828591207090557
22663,0.816637091994883
22664,0.21284799794699805
22665,0.9155485513343316
22666,0.8318323956892929
22667,0.4846478880150812
22668,0.08817702416555129
22669,0.29417983454154106
22670,0.02185183809074498
22671,0.07528934768925266
22672,0.7213245478964555
22673,0.9809165710679373
22674,0.12140435911950731
22675,0.4872068187007431
22676,0.43056137092234503
22677,0.831442657429053
22678,0.1920367679921975
22679,0.42584621813156553
22680,0.221769214700819
22681,0.7284695830845398
22682,0.6366234392532202
22683,0.6770557379603321
22684,0.52408052854275
22685,0.8189273944005332
22686,0.835689375392015
22687,0.050342985034355525
22688,0.6238646961260407
22689,0.7575469427364651
22690,0.6310656773626232
22691,0.4674515617032252
22692,0.5253120349790162
22693,0.6808931498757292
22694,0.815205044756727
22695,0.517161801164266
22696,0.5288764193143852
22697,0.40424990096153
22698,0.946587150704877
22699,0.19847682525192978
22700,0.793317933412555
22701,0.2996838995378365
22702,0.027956353461565553
22703,0.33908444882290745
22704,0.306764754919
22705,0.11672559112474357
22706,0.7698648794123211
22707,0.5294543911064663
22708,0.46885283920958265
22709,0.2555701428334195
22710,0.2897226300234589
22711,0.46718206232147663
22712,0.38553828485450936
22713,0.0834337918763558
22714,0.8357568994130026
22715,0.237260049114297
22716,0.303484978749366
22717,0.2450165423681684
22718,0.2180390269378415
22719,0.878288449941464
22720,0.15380879214301812
22721,0.03272130676087226
22722,0.7016217967976776
22723,0.2806199429525009
22724,0.8178001744689501
22725,0.6801394696889711
22726,0.9730523627942488
22727,0.5858800488310691
22728,0.563320307428027
22729,0.6702300073434141
22730,0.9099715280452008
22731,0.25816399527928247
22732,0.9430816104449281
22733,0.3434434213347093
22734,0.39497594652006685
22735,0.46165483444106514
22736,0.32014748642181057
22737,0.13052649088527946
22738,0.9499436041023457
22739,0.36753686750890546
22740,0.9364791649032054
22741,0.16461923157084102
22742,0.5721204710773533
22743,0.1219483132782303
22744,0.5175385626887861
22745,0.006624914609200228
22746,0.9663032792813708
22747,0.45219716124976284
22748,0.7072090584042219
22749,0.5275507485756117
22750,0.6230814964184509
22751,0.8483271217596181
22752,0.06133036968056571
22753,0.17505362606914354
22754,0.3020883445946725
22755,0.129087338980726
22756,0.26704327850230913
22757,0.3852639044483789
22758,0.4901406410217568
22759,0.3102897074596246
22760,0.6673354794719842
